step,cmd_vx,cmd_vy,cmd_wz,vx,vy,wz,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11
411.000000,-0.500000,0.000000,0.000000,-0.316129,0.000417,0.191002,0.272912,0.406959,-0.703995,0.679744,-0.593621,2.121942,-0.818756,-0.434335,1.302271,-0.222896,0.869443,-0.893634
412.000000,-0.500000,0.000000,0.000000,-0.329071,0.011177,0.194858,0.284926,0.565992,-0.721725,0.680401,-0.676962,1.901750,-0.802970,-0.539807,1.303415,-0.164426,0.952466,-0.711060
413.000000,-0.500000,0.000000,0.000000,-0.343985,0.024730,0.165603,0.140020,0.589865,-0.539452,0.835187,-0.818135,2.055513,-0.742310,-0.371224,1.325739,-0.260398,1.000679,-0.472038
414.000000,-0.500000,0.000000,0.000000,-0.355259,0.029807,0.194905,0.164252,0.595119,-0.341119,0.548328,-0.725328,1.983382,-0.664578,-0.473101,1.562799,-0.178748,1.061384,-0.415731
415.000000,-0.500000,0.000000,0.000000,-0.360012,0.029831,0.188407,0.393721,0.850226,-0.090638,0.487667,-0.766957,1.715095,-0.624255,-0.467301,1.647980,-0.167993,1.083327,-0.287500
416.000000,-0.500000,0.000000,0.000000,-0.369940,0.033564,0.192205,0.277651,0.829725,0.094299,0.723090,-0.919271,2.045856,-0.440557,-0.489096,1.754743,-0.193699,0.987809,0.105950
417.000000,-0.500000,0.000000,0.000000,-0.373481,0.039084,0.190140,0.165217,0.785205,0.276431,0.494683,-0.582061,2.015587,-0.678791,-0.338565,1.594852,-0.111676,0.854154,0.291936
418.000000,-0.500000,0.000000,0.000000,-0.376221,0.036745,0.281260,0.316210,0.784841,0.617078,0.277159,-0.507286,2.065205,-0.406648,-0.500604,1.820146,0.008514,0.763051,0.590913
419.000000,-0.500000,0.000000,0.000000,-0.384783,0.036868,0.377906,0.108787,0.288040,0.904454,0.234578,-0.429783,1.976577,-0.152406,-0.535225,1.464476,-0.010657,0.359316,0.916848
420.000000,-0.500000,0.000000,0.000000,-0.355307,0.042195,0.274478,0.350553,0.272961,1.298574,0.294812,-0.419661,1.481896,-0.268903,-0.360033,1.536433,-0.032283,0.181544,1.434612
421.000000,-0.500000,0.000000,0.000000,-0.325322,0.038263,0.215691,-0.129530,-0.448622,1.334806,0.032014,-0.216579,1.171762,0.022080,-0.377130,0.939983,0.285148,-0.010217,1.367504
422.000000,-0.500000,0.000000,0.000000,-0.305620,0.043081,0.205600,-0.473110,-0.979119,1.431898,-0.194317,-0.056122,1.316359,0.222624,-0.245099,0.122548,0.472344,-0.364239,1.313155
423.000000,-0.500000,0.000000,0.000000,-0.293777,0.035307,0.310403,-0.849896,-1.440465,1.553289,-0.329611,0.267589,0.858760,0.315476,-0.162436,-0.220808,0.745888,-0.398538,1.255172
424.000000,-0.500000,0.000000,0.000000,-0.292163,0.022804,0.388824,-0.711764,-1.633334,1.609977,-0.209329,0.393584,0.349927,0.328184,0.026311,-0.502649,0.739764,-0.432834,1.256557
425.000000,-0.500000,0.000000,0.000000,-0.286808,0.012122,0.433917,-0.503911,-1.321161,1.514508,-0.134063,0.677941,0.195934,0.262697,0.443709,-0.625124,0.875731,-0.298821,1.452795
426.000000,-0.500000,0.000000,0.000000,-0.286367,-0.000951,0.375559,-0.275424,-1.028824,1.649524,-0.230577,0.733820,-0.321575,0.127171,0.836149,-0.500987,0.643038,-0.224032,1.454369
427.000000,-0.500000,0.000000,0.000000,-0.293032,-0.017349,0.410357,-0.319660,-0.858026,1.644429,-0.196523,0.527749,-0.374989,0.024354,0.793167,-0.564685,1.053549,0.169606,1.432943
428.000000,-0.500000,0.000000,0.000000,-0.299910,-0.033556,0.403336,-0.234460,-0.834538,1.778380,-0.160481,0.599943,-0.340981,0.031821,0.924552,-0.529812,0.883370,0.076215,1.531976
429.000000,-0.500000,0.000000,0.000000,-0.307580,-0.052694,0.432939,-0.302218,-0.768535,1.865608,-0.276861,0.491350,-0.114399,-0.011513,0.834283,-0.475789,1.042998,0.116779,1.476612
430.000000,-0.500000,0.000000,0.000000,-0.311948,-0.065085,0.447572,-0.310531,-0.827608,1.682534,-0.375081,0.609536,0.009160,0.062182,1.011065,-0.380579,1.001276,-0.120606,1.604488
431.000000,-0.500000,0.000000,0.000000,-0.314813,-0.077960,0.357217,0.088475,-0.678169,1.700299,-0.356861,0.369580,0.149339,-0.012329,1.013710,-0.253793,0.806997,-0.170513,1.537039
432.000000,-0.500000,0.000000,0.000000,-0.316744,-0.090244,0.300436,-0.144198,-0.732411,1.660667,-0.350774,0.392057,0.589450,-0.036292,0.908797,0.038107,0.781697,-0.268366,1.513214
433.000000,-0.500000,0.000000,0.000000,-0.334929,-0.087230,0.336469,-0.250155,-0.997472,1.686829,-0.237800,0.011264,1.039145,0.034123,0.534312,0.296782,0.624880,-0.383857,1.263994
434.000000,-0.500000,0.000000,0.000000,-0.342130,-0.076083,0.226375,-0.112331,-0.888436,1.491432,0.078276,0.127396,0.964660,-0.072162,0.572626,0.940733,0.140375,-0.520936,1.252468
435.000000,-0.500000,0.000000,0.000000,-0.341441,-0.059341,0.271219,-0.376301,-0.834836,1.042459,0.248342,0.123267,1.263879,0.101294,-0.022491,1.281643,0.171449,-0.193729,0.948146
436.000000,-0.500000,0.000000,0.000000,-0.322241,-0.053465,0.209866,-0.046798,-0.587146,0.782593,0.469869,-0.229292,1.293499,-0.246703,-0.174893,1.368973,-0.077910,-0.158929,0.689058
437.000000,-0.500000,0.000000,0.000000,-0.310139,-0.048951,0.291498,0.128930,-0.422819,0.305997,0.368750,-0.581459,1.785638,-0.131865,-0.508565,1.294261,0.019745,0.216853,-0.250519
438.000000,-0.500000,0.000000,0.000000,-0.308840,-0.036878,0.289821,0.186998,-0.138551,-0.079520,0.547075,-1.013561,1.947299,-0.475674,-0.641931,1.366815,-0.090966,0.392516,-0.580681
439.000000,-0.500000,0.000000,0.000000,-0.315340,-0.022477,0.241315,0.263656,0.047921,-0.320364,0.810145,-1.036646,1.965099,-0.502031,-0.503641,1.353149,-0.269338,0.441571,-0.763832
440.000000,-0.500000,0.000000,0.000000,-0.312618,-0.012363,0.190938,0.192284,0.254692,-0.385091,0.709279,-0.615671,1.955089,-0.909258,-0.282184,1.492672,-0.223059,0.666411,-0.669458
441.000000,-0.500000,0.000000,0.000000,-0.323071,-0.002143,0.176750,0.250800,0.370268,-0.499851,0.710286,-0.724195,1.865166,-0.662605,-0.378334,1.222751,-0.268274,0.734139,-0.739040
442.000000,-0.500000,0.000000,0.000000,-0.337761,0.009270,0.181318,0.247540,0.501036,-0.571661,0.594473,-0.789937,1.919710,-0.834712,-0.519288,1.213718,-0.140238,0.840083,-0.590088
443.000000,-0.500000,0.000000,0.000000,-0.346458,0.016165,0.195833,0.252573,0.626039,-0.547336,0.622096,-0.685077,2.082211,-0.901582,-0.501562,1.526611,-0.136602,1.118358,-0.506133
444.000000,-0.500000,0.000000,0.000000,-0.360229,0.024672,0.196597,0.216188,0.785207,-0.512043,0.677386,-0.803283,2.048710,-0.672930,-0.512059,1.392223,-0.175924,1.119069,-0.354890
445.000000,-0.500000,0.000000,0.000000,-0.373394,0.034761,0.122011,0.139002,0.787370,-0.268719,0.803467,-0.822876,2.022301,-0.896508,-0.381340,1.337776,-0.174610,0.866204,0.048897
446.000000,-0.500000,0.000000,0.000000,-0.388132,0.033954,0.182392,0.192184,0.777883,-0.070666,0.504186,-0.851388,2.019248,-0.426946,-0.628970,1.592182,-0.101884,0.851122,0.166374
447.000000,-0.500000,0.000000,0.000000,-0.396418,0.036439,0.232148,0.279841,0.804444,0.175286,0.462209,-0.620062,2.057412,-0.379128,-0.505607,1.398875,-0.061545,0.755877,0.551372
448.000000,-0.500000,0.000000,0.000000,-0.400116,0.031711,0.267722,0.271643,0.737107,0.537558,0.403607,-0.610147,1.907343,-0.453345,-0.394686,1.542647,-0.004862,0.644684,0.749092
449.000000,-0.500000,0.000000,0.000000,-0.396431,0.050559,0.292589,0.038888,0.214539,0.854902,0.269677,-0.456731,1.951968,-0.314876,-0.429149,1.167977,0.050556,0.277142,0.910545
450.000000,-0.500000,0.000000,0.000000,-0.390027,0.072052,0.264450,-0.274546,-0.218671,1.140086,0.201038,-0.459714,1.878196,-0.275473,-0.446295,0.873338,0.033833,0.108671,1.037188
451.000000,-0.500000,0.000000,0.000000,-0.355251,0.068520,0.235033,-0.067154,-0.267800,1.427124,-0.234674,-0.139526,1.299877,-0.121534,-0.446597,0.935442,0.237456,0.147525,1.377427
452.000000,-0.500000,0.000000,0.000000,-0.326897,0.065976,0.178029,-0.103105,-1.014043,1.527143,-0.132330,0.161667,0.940245,0.117277,-0.099927,0.351004,0.566040,-0.273475,1.385463
453.000000,-0.500000,0.000000,0.000000,-0.310741,0.064688,0.205685,-0.699146,-1.293335,1.536786,-0.269152,0.430467,0.433813,0.360548,0.099312,-0.327433,0.523552,-0.426314,1.364921
454.000000,-0.500000,0.000000,0.000000,-0.300729,0.058508,0.312416,-0.800175,-1.368701,1.473010,-0.335884,0.687042,-0.010359,0.281807,0.408541,-0.548677,0.944788,-0.040689,1.467764
455.000000,-0.500000,0.000000,0.000000,-0.304407,0.045803,0.226417,-0.125630,-1.157113,1.838978,-0.224872,0.600642,-0.658768,0.191965,0.756859,-0.621239,0.615990,-0.114300,1.450466
456.000000,-0.500000,0.000000,0.000000,-0.306063,0.038432,0.209107,-0.168223,-0.766589,1.714863,-0.231656,0.669101,-0.486620,0.160543,0.818357,-0.586261,0.781102,0.222996,1.597824
457.000000,-0.500000,0.000000,0.000000,-0.309422,0.032499,0.255276,-0.508097,-0.701685,1.702631,-0.295284,0.739479,-0.495422,0.036648,0.864067,-0.642784,0.932411,0.292205,1.641215
458.000000,-0.500000,0.000000,0.000000,-0.321796,0.023127,0.246645,-0.387059,-0.874988,1.826872,-0.227714,0.759613,-0.426964,0.016157,0.977326,-0.570566,0.685006,0.018207,1.482895
459.000000,-0.500000,0.000000,0.000000,-0.326373,0.021294,0.277097,-0.488472,-0.778356,1.740288,-0.197424,0.813876,-0.076642,0.090550,0.954937,-0.452282,0.871776,0.014494,1.791818
460.000000,-0.500000,0.000000,0.000000,-0.344725,0.012255,0.248955,-0.332917,-1.086131,1.951939,-0.333861,0.741467,-0.129244,0.045138,1.000079,-0.331224,0.697935,-0.314171,1.570835
461.000000,-0.500000,0.000000,0.000000,-0.358045,0.005002,0.271896,-0.454497,-1.082695,1.751235,-0.194266,0.772725,0.169813,0.007479,0.859196,0.007848,0.780018,-0.199429,1.469805
462.000000,-0.500000,0.000000,0.000000,-0.371911,-0.000309,0.332300,-0.546420,-1.170982,1.703132,-0.182577,0.625632,0.409977,-0.074713,0.805641,0.259999,1.034662,-0.157767,1.461457
463.000000,-0.500000,0.000000,0.000000,-0.391065,-0.006289,0.274751,-0.238696,-1.142120,2.034148,-0.115454,0.415955,0.541830,-0.026602,0.658261,0.524930,0.566180,-0.253044,1.494232
464.000000,-0.500000,0.000000,0.000000,-0.393482,-0.016463,0.247876,-0.241970,-1.011589,1.807003,-0.079294,0.274231,0.965083,-0.098124,0.442758,1.014472,0.610140,-0.108753,1.376983
465.000000,-0.500000,0.000000,0.000000,-0.370020,-0.022333,0.287973,-0.152800,-0.896228,1.298050,0.093585,0.245537,1.174839,-0.055649,0.281610,1.296285,0.511730,-0.078166,1.178596
466.000000,-0.500000,0.000000,0.000000,-0.337001,-0.027354,0.248943,-0.005892,-0.641594,1.046452,0.528339,-0.043064,1.390773,-0.014439,0.182658,1.450214,-0.153809,-0.230464,0.760640
467.000000,-0.500000,0.000000,0.000000,-0.308161,-0.029632,0.169994,0.255430,-0.360824,0.464531,0.599336,-0.705094,1.531748,-0.532999,-0.162919,1.428981,-0.139634,0.099352,0.098006
468.000000,-0.500000,0.000000,0.000000,-0.286555,-0.028713,0.187930,0.202427,-0.186488,0.058750,0.573484,-0.685471,1.880637,-0.401523,-0.344333,1.492767,-0.236912,0.342394,-0.554315
469.000000,-0.500000,0.000000,0.000000,-0.274429,-0.019175,0.106432,0.346577,0.007308,-0.384586,0.973580,-0.744904,2.015141,-0.765575,-0.198577,1.528105,-0.328944,0.415413,-0.821713
470.000000,-0.500000,0.000000,0.000000,-0.272794,-0.012173,0.078895,0.299891,0.210454,-0.591083,0.845680,-0.794798,1.876238,-0.719652,-0.367561,1.566785,-0.330370,0.698416,-0.806973
471.000000,-0.500000,0.000000,0.000000,-0.274381,0.000358,0.033263,0.214503,0.463933,-0.595235,0.802673,-0.747726,1.953408,-0.884789,-0.160414,1.460389,-0.317493,0.950615,-0.758629
472.000000,-0.500000,0.000000,0.000000,-0.286404,0.013557,0.059668,0.170565,0.492156,-0.632005,0.594331,-0.748134,1.918517,-0.640071,-0.313733,1.280577,-0.231794,1.081816,-0.621693
473.000000,-0.500000,0.000000,0.000000,-0.299551,0.026238,0.128049,0.247611,0.610341,-0.659188,0.497152,-0.663914,2.065585,-0.518646,-0.461814,1.361485,-0.111136,1.145484,-0.490126
474.000000,-0.500000,0.000000,0.000000,-0.310443,0.035544,0.135834,0.226434,0.582847,-0.188449,0.357818,-0.740780,1.862062,-0.726643,-0.354137,1.476674,-0.070671,1.069836,-0.402530
475.000000,-0.500000,0.000000,0.000000,-0.322001,0.047390,0.187273,0.252026,0.610444,0.047823,0.140621,-0.759259,1.937469,-0.482705,-0.352167,1.418139,-0.051923,1.018080,-0.357259
476.000000,-0.500000,0.000000,0.000000,-0.331545,0.059675,0.131532,0.251356,0.619912,0.207601,0.603058,-0.913353,1.889651,-0.607832,-0.182819,1.454429,-0.146271,0.723101,0.044403
477.000000,-0.500000,0.000000,0.000000,-0.341265,0.066619,0.143617,0.123712,0.468761,0.431435,0.424097,-0.841087,1.878511,-0.600472,-0.310997,1.485721,-0.041152,0.731257,0.281418
478.000000,-0.500000,0.000000,0.000000,-0.350691,0.069517,0.229493,0.151984,0.464480,0.589083,0.309548,-0.709335,1.887994,-0.329551,-0.518644,1.496526,0.083756,0.609944,0.593950
479.000000,-0.500000,0.000000,0.000000,-0.352433,0.069294,0.322381,0.361825,0.469300,0.918616,0.115161,-0.522663,1.931725,-0.281907,-0.383905,1.633520,-0.014326,0.518122,1.084421
480.000000,-0.500000,0.000000,0.000000,-0.333484,0.071048,0.140572,0.067429,-0.011801,1.221233,0.329272,-0.583314,1.273252,-0.378826,-0.174691,1.085525,-0.054733,0.161417,1.244341
481.000000,-0.500000,0.000000,0.000000,-0.314710,0.073224,0.186116,-0.416188,-0.530274,1.205979,-0.063089,-0.297586,1.224402,0.061115,-0.336935,0.644160,0.487769,0.187254,1.295613
482.000000,-0.500000,0.000000,0.000000,-0.302401,0.071207,0.070225,-0.415908,-1.168803,1.553838,0.114198,-0.104835,0.860561,0.236150,-0.098985,-0.034514,0.212052,-0.424166,1.329086
483.000000,-0.500000,0.000000,0.000000,-0.297256,0.060982,0.148995,-0.733979,-1.556831,1.486365,-0.131190,0.329236,0.486141,0.352121,0.023434,-0.223093,0.595074,-0.353575,1.275623
484.000000,-0.500000,0.000000,0.000000,-0.292906,0.044233,0.185022,-0.405919,-1.480486,1.736240,-0.263890,0.579056,-0.042661,0.230858,0.361193,-0.316430,0.778926,-0.236985,1.380627
485.000000,-0.500000,0.000000,0.000000,-0.292128,0.037249,0.209616,-0.546161,-1.131200,1.485363,-0.167636,0.704412,-0.298210,0.275484,0.569166,-0.497725,0.623495,-0.033219,1.471784
486.000000,-0.500000,0.000000,0.000000,-0.288329,0.032720,0.242704,-0.566835,-0.789474,1.565216,-0.204801,0.747341,-0.434392,0.194126,0.789542,-0.650011,0.791802,0.297609,1.619354
487.000000,-0.500000,0.000000,0.000000,-0.296064,0.021216,0.253055,-0.276106,-0.790109,1.694393,-0.062263,0.532974,-0.442022,0.075434,0.770906,-0.615359,0.955439,0.276296,1.442744
488.000000,-0.500000,0.000000,0.000000,-0.308516,0.008312,0.253149,-0.209136,-0.981363,1.819635,-0.270814,0.705552,-0.332350,0.013947,0.986507,-0.659237,0.973960,-0.005861,1.464297
489.000000,-0.500000,0.000000,0.000000,-0.320959,-0.000700,0.236664,-0.353031,-1.009220,1.780207,-0.282922,0.811639,-0.256440,0.066911,0.969846,-0.461085,0.706502,-0.180581,1.600331
490.000000,-0.500000,0.000000,0.000000,-0.334851,-0.010854,0.175809,-0.023862,-1.033802,1.757497,-0.344861,0.723200,-0.240327,0.057827,1.130403,-0.399934,0.694954,-0.234889,1.519523
491.000000,-0.500000,0.000000,0.000000,-0.350203,-0.024557,0.184143,-0.243064,-1.128429,1.859904,-0.304566,0.661241,0.163940,-0.087227,0.934272,-0.157607,0.975550,-0.168705,1.506369
492.000000,-0.500000,0.000000,0.000000,-0.371713,-0.037744,0.212774,-0.439361,-1.273738,1.764291,-0.216327,0.542353,0.292091,-0.052696,0.754469,0.111427,0.803613,-0.283661,1.302614
493.000000,-0.500000,0.000000,0.000000,-0.389038,-0.045719,0.191504,-0.352097,-1.203864,1.787465,-0.066719,0.556160,0.550197,0.075435,0.685366,0.436841,0.526992,-0.341038,1.368082
494.000000,-0.500000,0.000000,0.000000,-0.408359,-0.050397,0.131357,-0.105197,-1.096596,1.868160,-0.111654,0.244874,0.730950,0.023354,0.481587,0.708066,0.485267,-0.322795,1.143669
495.000000,-0.500000,0.000000,0.000000,-0.393783,-0.059015,0.196859,-0.193991,-1.002723,1.428544,0.036662,0.275951,1.150416,0.031647,0.222342,1.280662,0.436107,-0.217347,1.020393
496.000000,-0.500000,0.000000,0.000000,-0.353178,-0.054131,0.245728,0.023155,-0.677305,0.609217,0.121464,0.079434,1.414742,-0.161104,-0.008678,1.448879,0.178832,-0.021192,0.809703
497.000000,-0.500000,0.000000,0.000000,-0.317965,-0.049481,0.169468,0.215334,-0.286601,0.178629,0.638061,-0.444811,1.487563,-0.474557,-0.175538,1.365672,-0.249557,0.126953,0.463678
498.000000,-0.500000,0.000000,0.000000,-0.289218,-0.052343,0.132529,0.306497,-0.164229,-0.270163,1.016487,-0.592214,1.641303,-0.441734,-0.342991,1.694718,-0.303709,0.294973,-0.065940
499.000000,-0.500000,0.000000,0.000000,-0.279308,-0.048167,0.124758,0.193684,0.061740,-0.289481,0.842661,-0.722859,1.879010,-0.599832,-0.364452,1.532268,-0.366968,0.549846,-0.709728
500.000000,-0.500000,0.000000,0.000000,-0.291930,-0.030482,0.119990,0.206205,0.180211,-0.360007,0.628171,-0.982829,1.995268,-0.730662,-0.396409,1.162592,-0.257254,0.693447,-0.836988
501.000000,0.000000,0.500000,0.000000,-0.303274,-0.015730,0.132805,0.258314,0.374940,-0.555577,0.680258,-0.699225,2.024665,-0.629194,-0.339712,1.235679,-0.274525,0.866693,-0.823875
502.000000,0.000000,0.500000,0.000000,-0.318694,-0.001931,0.068819,0.238666,0.482155,-0.480742,0.722898,-0.874940,1.881161,-0.972765,-0.266588,1.257673,-0.225905,0.894592,-0.703255
503.000000,0.000000,0.500000,0.000000,-0.329409,0.002713,0.153610,0.499368,0.362477,-0.469785,0.369762,-0.420919,1.941049,-0.801772,-0.564255,1.557832,0.276227,0.660168,-0.592821
504.000000,0.000000,0.500000,0.000000,-0.330896,0.010305,0.185314,0.786019,0.398230,-0.466995,0.310156,-0.050548,1.981233,-0.966907,-0.417762,1.527812,0.303246,0.506261,-0.602673
505.000000,0.000000,0.500000,0.000000,-0.324697,0.017431,0.186061,0.631855,0.328058,-0.242197,0.483407,0.057461,1.944662,-0.912510,-0.129234,1.436391,0.374581,0.384147,-0.175665
506.000000,0.000000,0.500000,0.000000,-0.331032,0.026989,0.077520,0.408409,0.116921,0.210811,0.932635,-0.251747,1.680566,-0.734515,-0.142235,0.792735,0.151287,0.041762,0.344637
507.000000,0.000000,0.500000,0.000000,-0.329273,0.029662,0.184054,0.503670,0.125534,0.608588,0.165542,0.031251,1.637617,-0.374135,-0.562531,0.906628,0.248644,0.322471,1.192207
508.000000,0.000000,0.500000,0.000000,-0.311058,0.070041,0.181290,0.631945,-0.004919,0.778280,-0.097524,0.067028,1.800932,-0.536546,-0.306772,0.744059,0.165076,0.118168,1.418350
509.000000,0.000000,0.500000,0.000000,-0.286533,0.122505,0.065719,0.560956,-0.041228,0.872537,-0.110059,-0.087045,1.780979,-0.721713,-0.002330,0.599587,-0.092665,0.109940,1.345541
510.000000,0.000000,0.500000,0.000000,-0.258613,0.157298,0.083547,0.274277,-0.170865,0.872145,-0.510275,0.103477,1.774045,-0.453836,0.021423,0.721797,0.037784,0.221188,1.289945
511.000000,0.000000,0.500000,0.000000,-0.218585,0.192327,0.374665,0.459424,-0.467169,1.037194,-1.268629,0.768497,2.637847,-0.209213,-0.125258,1.206013,0.438490,0.458474,2.007632
512.000000,0.000000,0.500000,0.000000,-0.171176,0.209200,0.569427,0.316809,-0.285483,1.258147,-1.178244,0.669669,1.891659,0.119672,-0.174320,0.755851,0.523403,0.391847,1.813441
513.000000,0.000000,0.500000,0.000000,-0.128370,0.225624,0.685172,-0.505783,-0.618022,1.500640,-0.884124,0.495322,1.383392,0.349679,-0.224332,0.086095,0.349686,0.545450,2.034606
514.000000,0.000000,0.500000,0.000000,-0.098753,0.227982,0.811864,-1.019383,-0.998416,1.590906,-0.448455,0.450909,0.369444,0.559853,-0.187876,-0.000811,0.346532,0.768859,1.946182
515.000000,0.000000,0.500000,0.000000,-0.076269,0.244330,0.792265,-1.032773,-0.898590,1.480560,-0.028847,0.307460,-0.465527,0.617799,0.135182,-0.333912,-0.104729,0.742652,2.109201
516.000000,0.000000,0.500000,0.000000,-0.066382,0.257272,0.860647,-1.245998,-1.162736,1.549138,0.266289,0.237230,-0.503771,0.533466,0.161047,-0.420000,0.275078,0.944419,2.042574
517.000000,0.000000,0.500000,0.000000,-0.043474,0.273318,0.889953,-0.932740,-0.687835,1.553837,0.346755,0.185522,-0.500010,0.344002,0.259567,-0.511172,0.419320,1.246752,2.182215
518.000000,0.000000,0.500000,0.000000,-0.014433,0.290289,0.890431,-0.658999,-0.295783,1.638937,0.258245,0.032153,-0.335521,0.209880,0.308390,-0.508221,0.601655,1.154714,2.307743
519.000000,0.000000,0.500000,0.000000,-0.002293,0.304201,0.883326,-0.893905,-0.560940,1.717968,0.223718,-0.010180,-0.318591,0.472494,0.198204,-0.373966,0.093532,0.609064,2.083785
520.000000,0.000000,0.500000,0.000000,0.010650,0.311018,0.950304,-0.968477,-0.641228,2.000299,0.366058,-0.039221,0.055039,0.339380,0.146714,-0.175789,0.561684,0.784836,2.065180
521.000000,0.000000,0.500000,0.000000,0.023560,0.321259,1.009660,-1.057909,-0.639130,1.747755,0.361635,-0.116594,0.343370,0.365267,0.117112,0.285278,0.402969,0.681550,1.912306
522.000000,0.000000,0.500000,0.000000,0.021606,0.332659,0.935366,-0.720181,-0.802692,1.932495,0.462551,-0.219689,0.368699,0.395593,0.130128,0.550060,0.054843,0.072964,1.744046
523.000000,0.000000,0.500000,0.000000,0.020394,0.345277,0.960774,-1.020199,-0.880264,2.029479,0.499710,-0.012807,1.034049,0.396422,0.141713,0.894732,0.331374,0.159463,1.681723
524.000000,0.000000,0.500000,0.000000,0.027734,0.339462,0.953038,-0.830479,-0.838821,1.654283,0.484057,-0.060889,1.263091,0.128659,0.181388,1.615813,0.142538,0.256755,1.369599
525.000000,0.000000,0.500000,0.000000,0.045528,0.300418,0.953624,-0.624621,-0.532037,1.177495,0.511249,-0.103875,1.337113,-0.210060,0.239362,2.119040,0.006630,0.398361,0.639263
526.000000,0.000000,0.500000,0.000000,0.064667,0.272579,0.797644,0.009390,-0.128403,0.018718,0.267045,-0.264284,1.758606,-0.660009,0.285427,2.025025,-0.065184,0.284122,-0.068671
527.000000,0.000000,0.500000,0.000000,0.063163,0.257753,0.766702,0.311773,-0.045921,-0.696271,-0.326884,-0.390358,2.229165,-0.554644,-0.329363,1.762000,0.036437,0.322721,-0.600795
528.000000,0.000000,0.500000,0.000000,0.065097,0.259478,0.758537,0.552019,0.041084,-1.351281,-0.406429,-0.243751,2.460510,-0.673607,-0.165684,1.641422,-0.055204,0.218011,-0.832793
529.000000,0.000000,0.500000,0.000000,0.066118,0.267031,0.889275,0.424573,0.078425,-1.491498,-0.138177,-0.253326,2.240615,-0.159950,-0.425561,1.568760,-0.016384,0.177456,-0.879085
530.000000,0.000000,0.500000,0.000000,0.060169,0.283735,0.972254,0.390244,0.130061,-1.075304,0.199156,-0.694220,2.184905,-0.276734,-0.528810,1.381981,-0.031353,0.097890,-0.831284
531.000000,0.000000,0.500000,0.000000,0.044462,0.305165,0.938712,0.405654,0.127473,-0.652512,0.761513,-1.178366,2.074060,-0.523566,-0.691727,1.139712,-0.078061,0.076349,-0.722952
532.000000,0.000000,0.500000,0.000000,0.034548,0.325104,0.876549,0.475021,0.234765,-0.299872,0.484354,-1.240535,2.185466,-1.121355,-0.695948,1.442563,-0.022653,0.175222,-0.900420
533.000000,0.000000,0.500000,0.000000,-0.174538,0.067714,0.217402,0.714629,0.296006,-0.194461,0.561913,-0.710654,2.400350,-0.727402,-0.796211,1.544160,-0.002458,0.119591,-0.658682
534.000000,0.000000,0.500000,0.000000,-0.168482,0.094220,0.499011,0.869708,0.398106,-0.338844,-0.238793,0.045011,2.764012,-0.696899,-0.979481,1.883734,0.161738,0.280323,-0.640502
535.000000,0.000000,0.500000,0.000000,-0.157136,0.122285,0.760399,0.958928,0.457512,-0.207151,-0.343190,0.498818,2.768175,-0.667329,-0.835442,1.669138,0.236474,0.025653,-0.390299
536.000000,0.000000,0.500000,0.000000,-0.144940,0.147888,0.934938,1.030374,0.543665,0.103247,0.022229,0.475523,2.678462,-0.714222,-0.783759,1.553219,0.306542,-0.250664,-0.030337
537.000000,0.000000,0.500000,0.000000,-0.139304,0.173872,1.035116,0.955660,0.271850,0.364922,0.079949,0.111229,2.616729,-0.950526,-0.682998,1.447465,0.238467,-0.323258,0.201394
538.000000,0.000000,0.500000,0.000000,-0.131636,0.197712,1.123605,0.833270,0.152702,0.806017,0.143490,0.064108,2.666721,-0.896113,-0.598182,1.420823,0.207427,-0.510502,0.693015
539.000000,0.000000,0.500000,0.000000,-0.120374,0.218651,1.130610,0.873217,0.107132,1.130634,0.172912,0.013731,2.421073,-0.849772,-0.445062,1.369550,0.027455,-0.602879,1.061478
540.000000,0.000000,0.500000,0.000000,-0.102636,0.236256,1.025804,0.715253,-0.238810,1.294936,-0.000620,0.000733,2.223593,-0.767818,-0.407954,1.345454,-0.025880,-0.343024,1.326592
541.000000,0.000000,0.500000,0.000000,-0.098256,0.237544,0.877715,0.095135,-0.782205,1.674038,-0.122818,-0.089153,2.260042,-0.327741,-0.283961,0.802363,-0.018179,-0.623084,1.285404
542.000000,0.000000,0.500000,0.000000,-0.087862,0.240815,0.841097,-0.441959,-0.949123,1.539556,-0.311478,0.050767,2.244653,0.219335,-0.240202,0.433830,0.057421,-0.265668,1.714833
543.000000,0.000000,0.500000,0.000000,-0.085877,0.230964,0.771920,-1.081080,-1.272382,1.708228,-0.025187,0.109078,1.242268,0.417640,-0.027689,-0.307180,0.056287,0.037749,1.810629
544.000000,0.000000,0.500000,0.000000,-0.079077,0.227771,0.744148,-1.068096,-1.255337,1.542228,0.208747,0.309947,-0.088767,0.445046,0.224041,-0.599253,0.061782,0.759343,2.100938
545.000000,0.000000,0.500000,0.000000,-0.065008,0.231814,0.829063,-1.056512,-1.110165,1.419929,0.408761,0.337807,-0.636522,0.322054,0.284317,-0.616086,0.376106,1.320899,2.214947
546.000000,0.000000,0.500000,0.000000,-0.058570,0.230156,0.809160,-0.385908,-0.948092,1.572286,0.398378,-0.037426,-1.181762,0.148763,0.390762,-0.692369,0.581883,0.874440,2.017573
